ID,DataRow ID,Label,External ID,Dataset Name,class
cjrp9ymifgste0b47vaxt5vn5,cjrooxq1voip00anvmhx8nqmt,"{""Person"":[{""geometry"":[{""x"":29,""y"":21},{""x"":29,""y"":51},{""x"":17,""y"":51},{""x"":17,""y"":21}]},{""geometry"":[{""x"":201,""y"":117},{""x"":201,""y"":148},{""x"":183,""y"":148},{""x"":183,""y"":117}]}],""image_problems"":[""blur"",""pixelated""]}",img_00047.bmp,p09,pedestrian
cjrp9yug4gsua0b474n30o320,cjrooxq1voip40anvbzyhx5k6,"{""Person"":[{""geometry"":[{""x"":28,""y"":17},{""x"":28,""y"":45},{""x"":17,""y"":45},{""x"":17,""y"":17}]},{""geometry"":[{""x"":205,""y"":115},{""x"":205,""y"":140},{""x"":189,""y"":140},{""x"":189,""y"":115}]}]}",img_00048.bmp,p09,pedestrian
cjrp9z3v3h5dz0898p4636rqp,cjrooxq1voip80anviw9qdnnz,"{""Person"":[{""geometry"":[{""x"":28,""y"":15},{""x"":28,""y"":41},{""x"":13,""y"":41},{""x"":13,""y"":15}]},{""geometry"":[{""x"":211,""y"":112},{""x"":211,""y"":138},{""x"":194,""y"":138},{""x"":194,""y"":112}]}],""image_problems"":[""blur"",""pixelated""]}",img_00049.bmp,p09,pedestrian
cjrp9zcjegsy00b47npuxpjr3,cjrooxq1voipc0anvhu40ck0s,"{""Person"":[{""geometry"":[{""x"":32,""y"":13},{""x"":32,""y"":41},{""x"":14,""y"":41},{""x"":14,""y"":13}]},{""geometry"":[{""x"":211,""y"":110},{""x"":211,""y"":136},{""x"":197,""y"":136},{""x"":197,""y"":110}]}],""image_problems"":[""blur"",""pixelated""]}",img_00050.bmp,p09,pedestrian
cjrp9zjo3gsz40b47kx686nf9,cjrooxq1voipg0anvi3nb4zs6,"{""Person"":[{""geometry"":[{""x"":34,""y"":13},{""x"":34,""y"":43},{""x"":13,""y"":43},{""x"":13,""y"":13}]},{""geometry"":[{""x"":216,""y"":106},{""x"":216,""y"":137},{""x"":195,""y"":137},{""x"":195,""y"":106}]}]}",img_00051.bmp,p09,pedestrian
cjrp9zsmhh5if0898mgzgasjq,cjrooxq1voipk0anvspdm2co6,"{""Person"":[{""geometry"":[{""x"":30,""y"":7},{""x"":30,""y"":39},{""x"":13,""y"":39},{""x"":13,""y"":7}]},{""geometry"":[{""x"":216,""y"":105},{""x"":216,""y"":133},{""x"":201,""y"":133},{""x"":201,""y"":105}]}],""image_problems"":[""blur"",""pixelated""]}",img_00052.bmp,p09,pedestrian
cjrpa02pogt3c0b47b76vhaqh,cjrooxq1voipo0anv5ydz3mzq,"{""Person"":[{""geometry"":[{""x"":30,""y"":8},{""x"":30,""y"":37},{""x"":17,""y"":37},{""x"":17,""y"":8}]},{""geometry"":[{""x"":217,""y"":105},{""x"":217,""y"":129},{""x"":204,""y"":129},{""x"":204,""y"":105}]}],""image_problems"":[""blur"",""pixelated""]}",img_00053.bmp,p09,pedestrian
cjrpa0b06h5m30898hcs4z6i8,cjrooxq1voips0anvh04nftgl,"{""Person"":[{""geometry"":[{""x"":28,""y"":7},{""x"":28,""y"":35},{""x"":16,""y"":35},{""x"":16,""y"":7}]},{""geometry"":[{""x"":218,""y"":101},{""x"":218,""y"":126},{""x"":207,""y"":126},{""x"":207,""y"":101}]}],""image_problems"":[""blur""]}",img_00054.bmp,p09,pedestrian
cjrpa0kq6h5qh089875aziocm,cjrooxq1voipw0anvf5smxagd,"{""Person"":[{""geometry"":[{""x"":30,""y"":4},{""x"":30,""y"":32},{""x"":14,""y"":32},{""x"":14,""y"":4}]},{""geometry"":[{""x"":220,""y"":98},{""x"":220,""y"":126},{""x"":209,""y"":126},{""x"":209,""y"":98}]}],""image_problems"":[""blur"",""pixelated""]}",img_00055.bmp,p09,pedestrian
cjrpa0uwlgtbg0b47xmfa4bi6,cjrooxq1voiq00anvnn19yci8,"{""Person"":[{""geometry"":[{""x"":30,""y"":3},{""x"":30,""y"":30},{""x"":17,""y"":30},{""x"":17,""y"":3}]},{""geometry"":[{""x"":219,""y"":99},{""x"":219,""y"":123},{""x"":208,""y"":123},{""x"":208,""y"":99}]}],""image_problems"":[""blur"",""pixelated""]}",img_00056.bmp,p09,pedestrian
cjrpa173ugteu0b47y1iaamia,cjrooxq1voiq40anvqyihyrrs,"{""Person"":[{""geometry"":[{""x"":32,""y"":28},{""x"":32,""y"":4},{""x"":17,""y"":4},{""x"":17,""y"":28}]},{""geometry"":[{""x"":210,""y"":122},{""x"":210,""y"":98},{""x"":220,""y"":98},{""x"":220,""y"":122}]}],""image_problems"":[""blur"",""pixelated""]}",img_00057.bmp,p09,pedestrian
cjrpa1ib2h5x40898ipkm89ua,cjrooxq1voiq80anvmmaz826g,"{""Person"":[{""geometry"":[{""x"":19,""y"":26},{""x"":19,""y"":1},{""x"":26,""y"":1},{""x"":26,""y"":26}]},{""geometry"":[{""x"":212,""y"":121},{""x"":212,""y"":96},{""x"":222,""y"":96},{""x"":222,""y"":121}]}],""image_problems"":[""blur"",""pixelated""]}",img_00058.bmp,p09,pedestrian
cjrpa1pawgthj0b47zusq27un,cjrooxq1voiqc0anv5htja2ka,"{""Person"":[{""geometry"":[{""x"":244,""y"":65},{""x"":244,""y"":91},{""x"":229,""y"":91},{""x"":229,""y"":65}]}],""image_problems"":[""blur"",""pixelated""]}",img_00059.bmp,p09,pedestrian
cjrpa1walh6180898wyjece4y,cjrooxq1voiqg0anvwr1qis98,"{""Person"":[{""geometry"":[{""x"":244,""y"":65},{""x"":244,""y"":92},{""x"":225,""y"":92},{""x"":225,""y"":65}]}],""image_problems"":[""blur"",""pixelated""]}",img_00060.bmp,p09,pedestrian
cjrpa23uvh62s0898i1x9f1o0,cjrooxq1voiqk0anvuh0boj3l,"{""Person"":[{""geometry"":[{""x"":250,""y"":56},{""x"":250,""y"":85},{""x"":234,""y"":85},{""x"":234,""y"":56}]}],""image_problems"":[""blur"",""pixelated""]}",img_00061.bmp,p09,pedestrian
cjrpa2afhh63t08989tkyp6ji,cjrooxq1voiqo0anvh3du6w4p,"{""Person"":[{""geometry"":[{""x"":249,""y"":56},{""x"":249,""y"":79},{""x"":234,""y"":79},{""x"":234,""y"":56}]}],""image_problems"":[""blur"",""pixelated""]}",img_00062.bmp,p09,pedestrian
cjrpa2h6rh6610898lvvrtaz9,cjrooxq1voiqs0anvcpvshlu0,"{""Person"":[{""geometry"":[{""x"":252,""y"":51},{""x"":252,""y"":77},{""x"":242,""y"":77},{""x"":242,""y"":51}]}],""image_problems"":[""blur"",""pixelated""]}",img_00063.bmp,p09,pedestrian
cjrpa2nn0h6850898qzs04mop,cjrooxq1voiqw0anvderubv36,"{""Person"":[{""geometry"":[{""x"":239,""y"":72},{""x"":239,""y"":48},{""x"":253,""y"":48},{""x"":253,""y"":72}]}],""image_problems"":[""blur"",""pixelated""]}",img_00064.bmp,p09,pedestrian
cjrpa2u5qh6950898qxsnj47y,cjrooxq1voir00anvxc7zqmjs,"{""Person"":[{""geometry"":[{""x"":247,""y"":64},{""x"":247,""y"":39},{""x"":260,""y"":39},{""x"":260,""y"":64}]}],""image_problems"":[""blur"",""pixelated""]}",img_00065.bmp,p09,pedestrian
cjrpa30i0gtp90b47pgqx58sc,cjrooxq1voir40anvj8szxmt4,"{""Person"":[{""geometry"":[{""x"":245,""y"":63},{""x"":245,""y"":39},{""x"":260,""y"":39},{""x"":260,""y"":63}]}],""image_problems"":[""blur"",""pixelated""]}",img_00066.bmp,p09,pedestrian
cjrpa36e8gtqv0b47vnu93wco,cjrooxq1voir80anvhgva98yz,"{""Person"":[{""geometry"":[{""x"":247,""y"":65},{""x"":247,""y"":38},{""x"":260,""y"":38},{""x"":260,""y"":65}]}],""image_problems"":[""blur"",""pixelated""]}",img_00067.bmp,p09,pedestrian
cjrpa3dk1gtsn0b47pp1syc05,cjrooxq1voirc0anvdxdp3twr,"{""Person"":[{""geometry"":[{""x"":253,""y"":58},{""x"":253,""y"":38},{""x"":262,""y"":38},{""x"":262,""y"":58}]}],""image_problems"":[""blur"",""pixelated""]}",img_00068.bmp,p09,pedestrian
cjrpa3kkah6c80898u39iajgu,cjrooxq1voirg0anvzq9ondxp,"{""Person"":[{""geometry"":[{""x"":265,""y"":32},{""x"":265,""y"":58},{""x"":251,""y"":58},{""x"":251,""y"":32}]}],""image_problems"":[""blur"",""pixelated""]}",img_00069.bmp,p09,pedestrian
cjrpa3q4uh6et0898mp6zmooq,cjrooxq1voirk0anve9x2cjjy,"{""Person"":[{""geometry"":[{""x"":255,""y"":50},{""x"":255,""y"":26},{""x"":269,""y"":26},{""x"":269,""y"":50}]}],""image_problems"":[""blur"",""pixelated""]}",img_00070.bmp,p09,pedestrian
cjrpa3w8dgtvj0b47x48gu075,cjrooxq1voiro0anvt4306oeu,"{""Person"":[{""geometry"":[{""x"":276,""y"":13},{""x"":276,""y"":38},{""x"":262,""y"":38},{""x"":262,""y"":13}]}],""image_problems"":[""blur"",""pixelated""]}",img_00071.bmp,p09,pedestrian
cjrpa43hph6is08989gj8vnwj,cjrooxq1voirs0anva26nthxk,"{""Person"":[{""geometry"":[{""x"":277,""y"":8},{""x"":277,""y"":32},{""x"":264,""y"":32},{""x"":264,""y"":8}]}],""image_problems"":[""blur"",""pixelated""]}",img_00072.bmp,p09,pedestrian
cjrpa4aj2h6kt0898r0la3j10,cjrooxq1voirw0anv93bczfa9,"{""Person"":[{""geometry"":[{""x"":280,""y"":4},{""x"":280,""y"":28},{""x"":263,""y"":28},{""x"":263,""y"":4}]}],""image_problems"":[""blur"",""pixelated""]}",img_00073.bmp,p09,pedestrian
cjrpayeqghc8r0898l1b2ij4x,cjrpa5nk5pdr80anv0mm3b40n,"{""Person"":[{""geometry"":[{""x"":139,""y"":17},{""x"":139,""y"":43},{""x"":123,""y"":43},{""x"":123,""y"":17}]},{""geometry"":[{""x"":87,""y"":181},{""x"":87,""y"":210},{""x"":102,""y"":210},{""x"":102,""y"":181}]},{""geometry"":[{""x"":137,""y"":157},{""x"":137,""y"":188},{""x"":127,""y"":188},{""x"":127,""y"":157}]},{""geometry"":[{""x"":188,""y"":156},{""x"":188,""y"":180},{""x"":173,""y"":180},{""x"":173,""y"":156}]},{""geometry"":[{""x"":281,""y"":41},{""x"":281,""y"":64},{""x"":268,""y"":64},{""x"":268,""y"":41}]},{""geometry"":[{""x"":190,""y"":136},{""x"":190,""y"":154},{""x"":177,""y"":154},{""x"":177,""y"":136}]}],""image_problems"":[""pixelated"",""blur""]}",img_00001.bmp,p10,pedestrian
cjrpazvh7gzzj0b47whoh4m0z,cjrpa5nk5pdrc0anvuo0lsd8h,"{""Person"":[{""geometry"":[{""x"":143,""y"":19},{""x"":143,""y"":47},{""x"":129,""y"":47},{""x"":129,""y"":19}]},{""geometry"":[{""x"":96,""y"":212},{""x"":82,""y"":212},{""x"":82,""y"":186},{""x"":96,""y"":186}]},{""geometry"":[{""x"":131,""y"":158},{""x"":131,""y"":188},{""x"":118,""y"":188},{""x"":118,""y"":158}]},{""geometry"":[{""x"":180,""y"":158},{""x"":180,""y"":184},{""x"":166,""y"":184},{""x"":166,""y"":158}]},{""geometry"":[{""x"":184,""y"":140},{""x"":184,""y"":159},{""x"":169,""y"":159},{""x"":169,""y"":140}]},{""geometry"":[{""x"":277,""y"":45},{""x"":277,""y"":72},{""x"":264,""y"":72},{""x"":264,""y"":45}]}],""image_problems"":[""blur"",""pixelated""]}",img_00002.bmp,p10,pedestrian
cjrpb7d3xh0xx0b477o8n1n19,cjrpa5nk5pdrg0anvdjuxw24h,"{""Person"":[{""geometry"":[{""x"":84,""y"":191},{""x"":84,""y"":223},{""x"":69,""y"":223},{""x"":69,""y"":191}]},{""geometry"":[{""x"":115,""y"":163},{""x"":115,""y"":193},{""x"":105,""y"":193},{""x"":105,""y"":163}]},{""geometry"":[{""x"":273,""y"":53},{""x"":273,""y"":77},{""x"":260,""y"":77},{""x"":260,""y"":53}]},{""geometry"":[{""x"":170,""y"":164},{""x"":170,""y"":190},{""x"":155,""y"":190},{""x"":155,""y"":164}]}]}",img_00003.bmp,p10,pedestrian
cjrpb7yo8hdkm0898b1pmnlqs,cjrpa5nk5pdrk0anvmnxkqduz,"{""Person"":[{""geometry"":[{""x"":75,""y"":197},{""x"":75,""y"":229},{""x"":59,""y"":229},{""x"":59,""y"":197}]},{""geometry"":[{""x"":106,""y"":164},{""x"":106,""y"":195},{""x"":94,""y"":195},{""x"":94,""y"":164}]},{""geometry"":[{""x"":152,""y"":154},{""x"":152,""y"":175},{""x"":165,""y"":175},{""x"":165,""y"":154}]},{""geometry"":[{""x"":271,""y"":56},{""x"":271,""y"":80},{""x"":254,""y"":80},{""x"":254,""y"":56}]}]}",img_00004.bmp,p10,pedestrian
cjrpb8pzbhdqn0898f6msjeq7,cjrpa5nk5pdro0anv2x7sptdw,"{""Person"":[{""geometry"":[{""x"":35,""y"":206},{""x"":35,""y"":235},{""x"":47,""y"":235},{""x"":47,""y"":206}]},{""geometry"":[{""x"":82,""y"":167},{""x"":82,""y"":195},{""x"":67,""y"":195},{""x"":67,""y"":167}]},{""geometry"":[{""x"":143,""y"":188},{""x"":143,""y"":213},{""x"":128,""y"":213},{""x"":128,""y"":188}]},{""geometry"":[{""x"":175,""y"":23},{""x"":175,""y"":50},{""x"":158,""y"":50},{""x"":158,""y"":23}]},{""geometry"":[{""x"":261,""y"":68},{""x"":261,""y"":96},{""x"":246,""y"":96},{""x"":246,""y"":68}]},{""geometry"":[{""x"":148,""y"":165},{""x"":148,""y"":192},{""x"":134,""y"":192},{""x"":134,""y"":165}]}]}",img_00005.bmp,p10,pedestrian
cjrpbdnl6hefp08982kt68vtt,cjrpa5nk5pdrs0anvr8smyvvx,"{""Person"":[{""geometry"":[{""x"":173,""y"":24},{""x"":173,""y"":50},{""x"":161,""y"":50},{""x"":161,""y"":24}]},{""geometry"":[{""x"":262,""y"":70},{""x"":262,""y"":96},{""x"":247,""y"":96},{""x"":247,""y"":70}]},{""geometry"":[{""x"":54,""y"":232},{""x"":54,""y"":207},{""x"":33,""y"":207},{""x"":33,""y"":232}]},{""geometry"":[{""x"":64,""y"":165},{""x"":64,""y"":195},{""x"":80,""y"":195},{""x"":80,""y"":165}]},{""geometry"":[{""x"":141,""y"":188},{""x"":141,""y"":214},{""x"":126,""y"":214},{""x"":126,""y"":188}]},{""geometry"":[{""x"":147,""y"":165},{""x"":147,""y"":188},{""x"":135,""y"":188},{""x"":135,""y"":165}]}],""image_problems"":[""pixelated"",""blur""]}",img_00006.bmp,p10,pedestrian
cjrpbe6nihehp0898h28qe5pk,cjrpa5nk5pdrw0anvqj87lo2d,"{""Person"":[{""geometry"":[{""x"":24,""y"":178},{""x"":24,""y"":208},{""x"":8,""y"":208},{""x"":8,""y"":178}]},{""geometry"":[{""x"":133,""y"":31},{""x"":133,""y"":61},{""x"":119,""y"":61},{""x"":119,""y"":31}]},{""geometry"":[{""x"":188,""y"":193},{""x"":188,""y"":222},{""x"":174,""y"":222},{""x"":174,""y"":193}]},{""geometry"":[{""x"":355,""y"":56},{""x"":355,""y"":78},{""x"":338,""y"":78},{""x"":338,""y"":56}]}],""image_problems"":[""pixelated"",""blur""]}",img_00007.bmp,p10,pedestrian
cjrpbejbch1u30b47wf1b98jq,cjrpa5nk5pds00anv28wf2wy0,"{""Person"":[{""geometry"":[{""x"":136,""y"":26},{""x"":136,""y"":55},{""x"":123,""y"":55},{""x"":123,""y"":26}]},{""geometry"":[{""x"":45,""y"":182},{""x"":45,""y"":208},{""x"":32,""y"":208},{""x"":32,""y"":182}]}]}",img_00008.bmp,p10,pedestrian
cjrpbewakh1w60b47nltt3y2q,cjrpa5nk5pds40anvejlrtc8k,"{""Person"":[{""geometry"":[{""x"":143,""y"":53},{""x"":143,""y"":27},{""x"":124,""y"":27},{""x"":124,""y"":53}]},{""geometry"":[{""x"":57,""y"":210},{""x"":57,""y"":184},{""x"":44,""y"":184},{""x"":44,""y"":210}]}],""image_problems"":[""blur"",""pixelated""]}",img_00009.bmp,p10,pedestrian
cjrpbfa0wh1yx0b47a9ql855b,cjrpa5nk5pds80anvsr5cvhxo,"{""Person"":[{""geometry"":[{""x"":83,""y"":182},{""x"":83,""y"":210},{""x"":67,""y"":210},{""x"":67,""y"":182}]},{""geometry"":[{""x"":194,""y"":164},{""x"":194,""y"":197},{""x"":176,""y"":197},{""x"":176,""y"":164}]}],""image_problems"":[""pixelated"",""blur""]}",img_00010.bmp,p10,pedestrian
cjrpbfo1ehep30898n4gtqqmc,cjrpa5nk5pdsc0anvvsvv0hf7,"{""Person"":[{""geometry"":[{""x"":132,""y"":183},{""x"":132,""y"":208},{""x"":113,""y"":208},{""x"":113,""y"":183}]},{""geometry"":[{""x"":177,""y"":25},{""x"":177,""y"":53},{""x"":162,""y"":53},{""x"":162,""y"":25}]},{""geometry"":[{""x"":203,""y"":143},{""x"":203,""y"":169},{""x"":188,""y"":169},{""x"":188,""y"":143}]}],""image_problems"":[""blur"",""pixelated""]}",img_00011.bmp,p10,pedestrian
cjrpbfyzqheqw08987bleitwu,cjrpa5nk5pdsg0anvviak8akq,"{""Person"":[{""geometry"":[{""x"":182,""y"":25},{""x"":182,""y"":52},{""x"":169,""y"":52},{""x"":169,""y"":25}]},{""geometry"":[{""x"":147,""y"":182},{""x"":147,""y"":210},{""x"":129,""y"":210},{""x"":129,""y"":182}]},{""geometry"":[{""x"":207,""y"":135},{""x"":207,""y"":166},{""x"":194,""y"":166},{""x"":194,""y"":135}]}]}",img_00012.bmp,p10,pedestrian
cjrpbgd8qhess08985syhkg14,cjrpa5nk5pdsk0anvzookuvjt,"{""Person"":[{""geometry"":[{""x"":188,""y"":25},{""x"":188,""y"":55},{""x"":171,""y"":55},{""x"":171,""y"":25}]},{""geometry"":[{""x"":208,""y"":130},{""x"":208,""y"":162},{""x"":194,""y"":162},{""x"":194,""y"":130}]},{""geometry"":[{""x"":162,""y"":182},{""x"":162,""y"":210},{""x"":141,""y"":210},{""x"":141,""y"":182}]}],""image_problems"":[""blur"",""pixelated""]}",img_00013.bmp,p10,pedestrian
cjrpbgp1fheuj0898tt87b4qr,cjrpa5nk5pdso0anvmyffiykb,"{""Person"":[{""geometry"":[{""x"":190,""y"":23},{""x"":190,""y"":52},{""x"":175,""y"":52},{""x"":175,""y"":23}]},{""geometry"":[{""x"":219,""y"":119},{""x"":219,""y"":147},{""x"":203,""y"":147},{""x"":203,""y"":119}]},{""geometry"":[{""x"":190,""y"":183},{""x"":190,""y"":208},{""x"":173,""y"":208},{""x"":173,""y"":183}]}]}",img_00014.bmp,p10,pedestrian
cjrpbh48phewp0898kpn6sc21,cjrpa5nk5pdss0anvk2ntj4ky,"{""Person"":[{""geometry"":[{""x"":190,""y"":25},{""x"":190,""y"":56},{""x"":174,""y"":56},{""x"":174,""y"":25}]},{""geometry"":[{""x"":225,""y"":110},{""x"":225,""y"":142},{""x"":212,""y"":142},{""x"":212,""y"":110}]},{""geometry"":[{""x"":214,""y"":180},{""x"":214,""y"":204},{""x"":197,""y"":204},{""x"":197,""y"":180}]}],""image_problems"":[""blur"",""pixelated""]}",img_00015.bmp,p10,pedestrian
cjrpbhhkjhez80898q7sf8d03,cjrpa5nk5pdsw0anvxjx6yrxo,"{""Person"":[{""geometry"":[{""x"":183,""y"":25},{""x"":183,""y"":51},{""x"":169,""y"":51},{""x"":169,""y"":25}]},{""geometry"":[{""x"":234,""y"":99},{""x"":234,""y"":130},{""x"":221,""y"":130},{""x"":221,""y"":99}]},{""geometry"":[{""x"":240,""y"":178},{""x"":240,""y"":203},{""x"":224,""y"":203},{""x"":224,""y"":178}]}],""image_problems"":[""blur"",""pixelated""]}",img_00016.bmp,p10,pedestrian
cjrpbhueehf1p08988k5asihc,cjrpa5nk5pdt00anvnrf6831u,"{""Person"":[{""geometry"":[{""x"":182,""y"":24},{""x"":182,""y"":52},{""x"":168,""y"":52},{""x"":168,""y"":24}]},{""geometry"":[{""x"":269,""y"":61},{""x"":269,""y"":89},{""x"":253,""y"":89},{""x"":253,""y"":61}]},{""geometry"":[{""x"":350,""y"":165},{""x"":350,""y"":190},{""x"":333,""y"":190},{""x"":333,""y"":165}]}]}",img_00017.bmp,p10,pedestrian
cjrpbicihhf4f08986pq7losk,cjrpa5nk5pdt40anvejpsmpr5,"{""Person"":[{""geometry"":[{""x"":47,""y"":39},{""x"":47,""y"":63},{""x"":32,""y"":63},{""x"":32,""y"":39}]},{""geometry"":[{""x"":183,""y"":23},{""x"":183,""y"":53},{""x"":167,""y"":53},{""x"":167,""y"":23}]},{""geometry"":[{""x"":276,""y"":79},{""x"":263,""y"":79},{""x"":263,""y"":51},{""x"":276,""y"":51}]}],""image_problems"":[""pixelated"",""blur""]}",img_00018.bmp,p10,pedestrian
cjrpbiutjhf820898jt9fvkln,cjrpa5nk5pdt80anvmqg25avd,"{""Person"":[{""geometry"":[{""x"":28,""y"":13},{""x"":28,""y"":41},{""x"":43,""y"":41},{""x"":43,""y"":13}]},{""geometry"":[{""x"":186,""y"":26},{""x"":186,""y"":55},{""x"":168,""y"":55},{""x"":168,""y"":26}]},{""geometry"":[{""x"":130,""y"":201},{""x"":130,""y"":230},{""x"":117,""y"":230},{""x"":117,""y"":201}]},{""geometry"":[{""x"":148,""y"":206},{""x"":148,""y"":237},{""x"":131,""y"":237},{""x"":131,""y"":206}]},{""geometry"":[{""x"":292,""y"":20},{""x"":292,""y"":44},{""x"":279,""y"":44},{""x"":279,""y"":20}]}]}",img_00019.bmp,p10,pedestrian
cjrpbkmqhh2ve0b47n9n9kwis,cjrpa5nk5pdtc0anvigujvj0z,"{""Person"":[{""geometry"":[{""x"":28,""y"":21},{""x"":28,""y"":0},{""x"":39,""y"":0},{""x"":39,""y"":21}]},{""geometry"":[{""x"":184,""y"":53},{""x"":184,""y"":28},{""x"":171,""y"":28},{""x"":171,""y"":53}]},{""geometry"":[{""x"":125,""y"":177},{""x"":125,""y"":208},{""x"":142,""y"":208},{""x"":142,""y"":177}]},{""geometry"":[{""x"":166,""y"":185},{""x"":166,""y"":210},{""x"":147,""y"":210},{""x"":147,""y"":185}]},{""geometry"":[{""x"":296,""y"":26},{""x"":296,""y"":3},{""x"":283,""y"":3},{""x"":283,""y"":26}]}],""image_problems"":[""blur"",""pixelated""]}",img_00020.bmp,p10,pedestrian
cjrpbl2xch32k0b47scdcsbrd,cjrpa5nk5pdtg0anvr52yjtsw,"{""Person"":[{""geometry"":[{""x"":27,""y"":169},{""x"":27,""y"":201},{""x"":42,""y"":201},{""x"":42,""y"":169}]},{""geometry"":[{""x"":185,""y"":24},{""x"":185,""y"":56},{""x"":170,""y"":56},{""x"":170,""y"":24}]},{""geometry"":[{""x"":165,""y"":155},{""x"":165,""y"":185},{""x"":150,""y"":185},{""x"":150,""y"":155}]},{""geometry"":[{""x"":187,""y"":160},{""x"":187,""y"":187},{""x"":169,""y"":187},{""x"":169,""y"":160}]}],""image_problems"":[""pixelated"",""blur""]}",img_00021.bmp,p10,pedestrian
cjrpbll0ih3ae0b47vlj10jwh,cjrpa5nk5pdtk0anvaasvte1i,"{""Person"":[{""geometry"":[{""x"":71,""y"":173},{""x"":71,""y"":200},{""x"":51,""y"":200},{""x"":51,""y"":173}]},{""geometry"":[{""x"":170,""y"":149},{""x"":170,""y"":178},{""x"":155,""y"":178},{""x"":155,""y"":149}]},{""geometry"":[{""x"":189,""y"":151},{""x"":189,""y"":180},{""x"":175,""y"":180},{""x"":175,""y"":151}]},{""geometry"":[{""x"":186,""y"":25},{""x"":186,""y"":56},{""x"":168,""y"":56},{""x"":168,""y"":25}]}],""image_problems"":[""blur"",""pixelated""]}",img_00022.bmp,p10,pedestrian
cjrpbm4noh3jf0b47x5ihy9il,cjrpa5nk5pdto0anvbwl8fiib,"{""Person"":[{""geometry"":[{""x"":180,""y"":151},{""x"":180,""y"":180},{""x"":164,""y"":180},{""x"":164,""y"":151}]},{""geometry"":[{""x"":203,""y"":118},{""x"":203,""y"":147},{""x"":190,""y"":147},{""x"":190,""y"":118}]},{""geometry"":[{""x"":225,""y"":123},{""x"":225,""y"":151},{""x"":210,""y"":151},{""x"":210,""y"":123}]},{""geometry"":[{""x"":288,""y"":9},{""x"":288,""y"":31},{""x"":276,""y"":31},{""x"":276,""y"":9}]}],""image_problems"":[""pixelated"",""blur""]}",img_00023.bmp,p10,pedestrian
cjrpts3c8mqyl08980vlv8zvv,cjrpa5nk5pdts0anv1b69g5st,"{""Person"":[{""geometry"":[{""x"":292,""y"":13},{""x"":292,""y"":41},{""x"":275,""y"":41},{""x"":275,""y"":13}]},{""geometry"":[{""x"":200,""y"":147},{""x"":200,""y"":176},{""x"":180,""y"":176},{""x"":180,""y"":147}]},{""geometry"":[{""x"":211,""y"":112},{""x"":211,""y"":140},{""x"":196,""y"":140},{""x"":196,""y"":112}]},{""geometry"":[{""x"":230,""y"":119},{""x"":230,""y"":147},{""x"":214,""y"":147},{""x"":214,""y"":119}]}],""image_problems"":[""blur"",""pixelated""]}",img_00024.bmp,p10,pedestrian
cjrptxmr2mv3v0898lg0mlkce,cjrptuvdnpmos0anvvkagy95r,"{""Person"":[{""geometry"":[{""x"":104,""y"":179},{""x"":104,""y"":210},{""x"":87,""y"":210},{""x"":87,""y"":179}]},{""geometry"":[{""x"":140,""y"":156},{""x"":140,""y"":188},{""x"":126,""y"":188},{""x"":126,""y"":156}]},{""geometry"":[{""x"":138,""y"":14},{""x"":138,""y"":45},{""x"":125,""y"":45},{""x"":125,""y"":14}]},{""geometry"":[{""x"":188,""y"":156},{""x"":188,""y"":180},{""x"":170,""y"":180},{""x"":170,""y"":156}]},{""geometry"":[{""x"":194,""y"":137},{""x"":194,""y"":159},{""x"":178,""y"":159},{""x"":178,""y"":137}]},{""geometry"":[{""x"":282,""y"":40},{""x"":282,""y"":63},{""x"":266,""y"":63},{""x"":266,""y"":40}]}],""image_problems"":[""blur"",""pixelated""]}",img_00001.bmp,p01,pedestrian
cjrptyjgtmjn70b47v527dpjn,cjrptuvdnpmow0anvrbilnf19,"{""Person"":[{""geometry"":[{""x"":143,""y"":17},{""x"":143,""y"":46},{""x"":130,""y"":46},{""x"":130,""y"":17}]},{""geometry"":[{""x"":96,""y"":185},{""x"":96,""y"":216},{""x"":81,""y"":216},{""x"":81,""y"":185}]},{""geometry"":[{""x"":136,""y"":158},{""x"":136,""y"":189},{""x"":115,""y"":189},{""x"":115,""y"":158}]},{""geometry"":[{""x"":178,""y"":159},{""x"":178,""y"":186},{""x"":165,""y"":186},{""x"":165,""y"":159}]},{""geometry"":[{""x"":186,""y"":141},{""x"":186,""y"":159},{""x"":171,""y"":159},{""x"":171,""y"":141}]},{""geometry"":[{""x"":279,""y"":45},{""x"":279,""y"":69},{""x"":263,""y"":69},{""x"":263,""y"":45}]}],""image_problems"":[""blur"",""pixelated""]}",img_00002.bmp,p01,pedestrian
cjrptz7hfmwcv0898aa9pv2s6,cjrptuvdnpmp00anvjo6iwl1s,"{""Person"":[{""geometry"":[{""x"":67,""y"":193},{""x"":67,""y"":222},{""x"":82,""y"":222},{""x"":82,""y"":193}]},{""geometry"":[{""x"":119,""y"":160},{""x"":119,""y"":191},{""x"":104,""y"":191},{""x"":104,""y"":160}]},{""geometry"":[{""x"":171,""y"":165},{""x"":171,""y"":196},{""x"":155,""y"":196},{""x"":155,""y"":165}]},{""geometry"":[{""x"":172,""y"":146},{""x"":172,""y"":168},{""x"":156,""y"":168},{""x"":156,""y"":146}]},{""geometry"":[{""x"":273,""y"":51},{""x"":273,""y"":78},{""x"":259,""y"":78},{""x"":259,""y"":51}]}],""image_problems"":[""blur"",""pixelated""]}",img_00003.bmp,p01,pedestrian
